x,SL,4000,8000,12000,16000,20000,24000,28000,31000,37,30,20,10,0,-10,-20,-30
12.557,,,93.6887,76.907,60.0278,46.3725,,,,,51.7806,70.7281,93.3658,,,,
12.6967,,,93.4884,76.7056,59.872,46.2253,,,,,51.8677,70.8308,93.4724,,,,
12.7891,,,93.3559,76.5677,59.7691,46.128,,,,,51.9252,70.8987,93.5426,,,,
14.7773,,,90.5021,73.6576,57.5743,44.0337,,,,,53.1536,72.3401,95.0088,,,,
15.3334,,,89.7016,72.9206,56.9602,43.448,,,,,53.4965,72.7342,95.4065,,,,
15.6643,,,89.2245,72.4884,56.5935,43.0995,,,,,53.7007,72.9667,95.641,,,,
16.2764,,,88.3407,71.6969,55.9123,42.4549,,,,,54.0797,73.3933,96.0709,,,,
16.4621,,,88.0722,71.4582,55.7049,42.2594,,,,42.0812,54.195,73.5218,96.2004,,,,
17.4248,,,86.6766,70.2284,54.6255,,,,,42.6391,54.7967,74.183,96.8652,,,,
20.0535,,,82.8321,66.9082,51.653,,,,,44.1606,56.4712,75.9519,98.6319,,,,
20.7009,,100,81.8763,66.0957,50.9172,,,,,44.5344,56.8841,76.3815,99.0572,,,,
22.0966,,97.7487,79.801,64.348,49.328,,,,,45.3385,57.7613,77.3026,100,,,,
23.2462,,95.8938,78.0744,62.9112,48.0169,,,,,45.9983,58.4594,78.0579,,,,,
23.2463,,95.8936,78.0742,62.9111,48.0168,,,,,45.9984,58.4594,78.058,,,,,
23.3886,,95.664,77.8593,62.7332,47.8544,,,,,46.0799,58.5437,78.1514,,,,,
24.4633,,93.929,76.2274,61.3905,46.628,,,,,46.6937,59.1612,78.8543,,,,,
25.2411,,92.6727,75.038,60.4828,,,,,,47.1359,59.5839,79.357,,,,,
25.5185,,92.2244,74.6121,60.1643,,,,,,47.2932,59.7292,79.5342,,,,,
29.5291,,85.7238,68.3909,55.4809,,,,,,49.5277,61.5625,81.8531,,,,,
30.6899,100,83.828,66.5807,54.1201,,,,,,50.154,62.0294,82.4021,,,,,
30.9688,99.8183,83.3703,66.1467,53.793,,,,,,50.3024,62.1393,82.5244,,,,,
32.3132,97.7011,81.1422,64.0773,52.2162,,,,,,51.0029,62.6606,83.0676,,,,,
32.3718,97.6087,81.044,63.989,,,,,,,51.0327,62.6832,83.0898,,,,,
32.4647,97.462,80.8881,63.8498,,,,,,,51.0799,62.7189,83.1246,,,,,
32.9606,96.6781,80.0508,63.1291,,,,,,,51.3287,62.9092,83.3061,,,,,
34.2583,94.6182,77.8456,61.8627,,,,,,,51.9514,63.406,83.7488,,,,,
34.8533,93.6689,76.8589,61.1725,,,,,,,52.2205,63.6323,83.9391,,,,,
37.1149,90.0307,73.2099,58.3201,,,,,,,53.1217,64.4745,84.6128,,,,,
